"Name","State","Notes","User","Tags","Created","Runtime","Sweep","checkpoint_step","layer","method","shuffle_labels","test_percentage","train_dataset_group","dataset/num_samples","labels/max","labels/mean","labels/min","labels/std","magnitude/combined_mean","magnitude/test_mean","magnitude/train_mean","model/input_dim","model/output_dim","normalize_features","test/mae","test/mse","test/pearson","test/r2","test/rmse","train/final_mae","train/final_mse","train/method"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_28_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:48:37.000Z","4","","500","28","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3628.745361328125","3629.2890625","3623.861572265625","4096","1","false","1.816279411315918","5.542993545532227","0.2938159691222935","-0.3485098566165572","2.3543562911191303","0.4037535786628723","0.3919380009174347","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_6_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:47:51.000Z","3","","1000","6","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.830568253993988","0.8306517004966736","0.829819917678833","4096","1","false","1.829723000526428","5.806290149688721","0.24274964583355943","-0.4125651175725624","2.409624483127759","0.000011400194125599228","2.1593223042959406e-10","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_7b_1m__layer_20_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:47:39.000Z","4","","0","20","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","6.512494087219238","6.513060569763184","6.507412433624268","4096","1","false","1.5791208744049072","4.5298686027526855","0.41081592044361587","-0.10203486879521372","2.1283487972493336","0.00002094821320497431","5.880710918226838e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_9_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:47:27.000Z","4","","1000","9","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","2.260157585144043","2.2602362632751465","2.2594528198242188","4096","1","false","1.6474612951278689","4.56810188293457","0.3332009501634396","-0.11133644632258231","2.1373118356792418","0.000008518228241882753","1.3055419245677768e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_29_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:47:21.000Z","4","","2000","29","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","7241823.5","7238611.5","7270645.5","4096","1","false","1.719828724861145","4.443370342254639","0.10835583993195716","-0.08099133101490108","2.107930345683803","0.8718076944351196","1.3138755559921265","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_30_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:46:47.000Z","3","","100","30","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","879649161216","875576295424","916195573760","4096","1","false","1.7145781517028809","4.272060394287109","0.1758564771555196","-0.03931501117144642","2.0668963191914367","1.125317931175232","1.8794662952423096","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_12_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:46:23.000Z","4","","200","12","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.2265121936798096","3.226367712020874","3.227811813354492","4096","1","false","1.480124831199646","3.6645352840423584","0.4478153784048226","0.1084849500786894","1.914297595475259","0.000018241840734845027","4.6207612736104403e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_12_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:46:17.000Z","4","","1000","12","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.1905782222747803","3.190413236618042","3.1920583248138428","4096","1","false","1.650101661682129","4.584249973297119","0.314894572972062","-0.11526510292060554","2.1410861667147167","0.000007230285063997144","9.288429053677659e-11","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_7b_1m__layer_24_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:45:32.000Z","4","","0","24","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","10.615379333496094","10.616159439086914","10.608375549316406","4096","1","false","1.7762084007263184","5.562819004058838","0.28639363806130547","-0.3533330160829826","2.3585629107697845","0.00002096432217513211","5.538270397842382e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_20_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:44:57.000Z","4","","1000","20","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.907018661499023","5.906632900238037","5.910480499267578","4096","1","false","1.5995748043060305","4.465684413909912","0.3482795084661083","-0.0864201583735218","2.1132166036423983","0.000004942352916259551","3.2923105214299746e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_13_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:44:46.000Z","3","","2000","13","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.4992549419403076","3.4984264373779297","3.5066945552825928","4096","1","false","1.6546186208724976","4.604574680328369","0.37116773131827624","-0.12020973587656014","2.1458272717831623","0.000004092986728210235","2.4998267345033295e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_13_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:44:34.000Z","5","","1000","13","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.490621328353882","3.489950180053711","3.496645927429199","4096","1","false","1.6422481536865234","4.790740013122559","0.31578872009834064","-0.1655002051095078","2.1887759166078555","0.00000956614258029731","1.5571061107166884e-10","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_7b_1m__layer_30_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:44:11.000Z","4","","0","30","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","6886194151424","6888104132608","6869057798144","4096","1","false","1.7517027854919434","5.149322986602783","0.1454837490479035","-0.25273686570130716","2.2692119748059643","1.070905089378357","1.6343306303024292","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_25_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:43:53.000Z","4","","1000","25","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","12.24127960205078","12.243537902832031","12.221017837524414","4096","1","false","1.550725340843201","4.110541820526123","0.38328786287928185","-0.000020215764825914917","2.0274471190455556","0.000005404288913268829","4.8162439314491934e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_17_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:43:08.000Z","4","","500","17","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.109857559204102","5.110111236572266","5.107579231262207","4096","1","false","1.4791631698608398","3.808380603790283","0.4529792102764996","0.07349002996047904","1.95150726460095","0.000003153005081912852","2.1844609454646505e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_27_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:42:56.000Z","4","","200","27","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","43.90018844604492","43.9832649230957","43.1547737121582","4096","1","false","1.477066993713379","3.642747640609741","0.4662092438840609","0.11378550572598124","1.90859834449518","0.000023143114958656952","1.0643541603627682e-9","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_27_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:42:27.000Z","4","","1000","27","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","31.238494873046875","31.26983070373535","30.95733070373535","4096","1","false","1.6143516302108765","4.710055351257324","0.3132747540541781","-0.1458710552647129","2.1702661936401544","0.0000033745088785508415","2.2869832763672268e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_20_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:42:04.000Z","4","","200","20","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.916201114654541","5.915749549865723","5.920250415802002","4096","1","false","1.468353509902954","3.6376953125","0.4594972455547186","0.11501464211745284","1.907274314958391","0.0000061739133343508","9.184755039859381e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_5_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:41:52.000Z","4","","200","5","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.6022844910621643","0.6024245023727417","0.6010286211967468","4096","1","false","1.604068398475647","4.7324934005737305","0.3460554706449377","-0.151329848469425","2.1754294749712595","0.07271986454725266","0.027287457138299945","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_2_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:41:40.000Z","4","","500","2","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.40279507637023926","0.4028474390506744","0.4023254215717316","4096","1","false","1.7124534845352173","4.352087497711182","0.2302307516099007","-0.058784045002797214","2.086165740709779","1.1343454122543335","2.0515027046203613","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_13_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:41:29.000Z","4","","200","13","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.5506319999694824","3.5501744747161865","3.5547401905059814","4096","1","false","1.5313373804092407","3.839581251144409","0.42888125736062127","0.06589945751979043","1.95948494537325","0.000013544349712901749","2.4555918409774335e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_2_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:41:23.000Z","4","","200","2","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.3912557065486908","0.39130470156669617","0.3908160328865051","4096","1","false","1.7158169746398926","4.361557483673096","0.2288386725541361","-0.061087926590654096","2.0884342181819124","1.1359211206436155","2.04999041557312","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_9_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:41:05.000Z","4","","100","9","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","2.4176595211029053","2.4177634716033936","2.4167251586914062","4096","1","false","1.478529930114746","3.6767945289611816","0.4269181618795546","0.10550249861486229","1.9174969436641045","0.00000944612838793546","1.2791250003640895e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_25_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:41:00.000Z","4","","2000","25","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","11.81846809387207","11.818917274475098","11.814416885375977","4096","1","false","1.6676448583602903","4.756580829620361","0.35707350976963503","-0.15718991566090246","2.1809586950743385","0.000004233540494169574","2.3261248829897777e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_16_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:40:37.000Z","4","","100","16","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.224715709686279","5.22401237487793","5.2310261726379395","4096","1","false","1.4930880069732666","3.6356101036071777","0.4270139669081737","0.11552191469412389","1.9067275902989336","0.000011901194739039056","2.0496529473668088e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_11_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:40:26.000Z","4","","2000","11","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.076516628265381","3.0765178203582764","3.0765066146850586","4096","1","false","1.6969317197799685","4.78554630279541","0.34736881673788955","-0.1642366303576026","2.187589153107916","0.000037213030736893415","1.8789900746440935e-9","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_16_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:39:57.000Z","3","","1000","16","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","4.945462703704834","4.944874286651611","4.950744152069092","4096","1","false","1.6139177083969116","4.640025615692139","0.33318968248945713","-0.1288341747325481","2.154071868738863","0.00001832560883485712","3.854541963388413e-10","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_7b_1m__layer_22_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:39:39.000Z","4","","0","22","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","7.798985481262207","7.800175189971924","7.788309574127197","4096","1","false","1.6792995929718018","5.024413108825684","0.3702561150658315","-0.22234863535536897","2.241520267324318","0.000010898386790358929","1.7330120671843474e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_7_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:39:16.000Z","4","","1000","7","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","1.3721522092819214","1.3724945783615112","1.36907958984375","4096","1","false","1.7846834659576416","5.560466289520264","0.25617575553524874","-0.3527607131477788","2.3580640978396374","0.000061028309573885053","4.113393181626179e-9","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_0_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:38:54.000Z","4","","2000","0","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.32905611395835876","0.3292185664176941","0.32759833335876465","4096","1","false","1.6829257011413574","4.043218612670898","0.1449852155066369","0.016358131755621064","2.0107756246460964","1.5804009437561035","3.4618630409240723","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_4_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:38:07.000Z","4","","200","4","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.4731289148330689","0.47315922379493713","0.4728565812110901","4096","1","false","1.6484962701797483","5.06917142868042","0.3554384835751875","-0.23323741877243087","2.251482051600772","0.3479374647140503","0.2431010752916336","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_19_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:38:01.000Z","4","","2000","19","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","5.67483377456665","5.674752235412598","5.675563812255859","4096","1","false","1.6269853115081787","4.3632402420043945","0.39234176252415376","-0.06149716165294827","2.08883705491941","0.000006835605745436624","6.313223555043379e-11","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=199-consumed_samples=1600.0-last__layer_9_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:37:56.000Z","3","","200","9","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","2.3534388542175293","2.353630304336548","2.3517215251922607","4096","1","false","1.4867583513259888","3.653609991073608","0.43253251131792625","0.11114287590186012","1.911441861808412","0.00002125751416315325","6.281388187368009e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_13_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:37:33.000Z","4","","100","13","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","3.6994032859802246","3.698756456375122","3.7052059173583984","4096","1","false","1.551640868186951","4.106873989105225","0.37619172125837097","0.0008720508464054033","2.0265423728866923","0.000018113771147909578","4.58648230505787e-10","closed_form"
"closedform_virulence_probe_dataset_nemo2_evo2_7b_1m__layer_31_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:37:28.000Z","3","","0","31","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","6886194151424","6888104132608","6869057798144","4096","1","false","1.7517027854919434","5.149322986602783","0.1454837490479035","-0.25273686570130716","2.2692119748059643","1.070905089378357","1.6343306303024292","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_4_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:37:17.000Z","4","","500","4","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.47273704409599304","0.47279423475265503","0.4722243547439575","4096","1","false","1.6782535314559937","5.209892749786377","0.3679533509342699","-0.2674726376045069","2.282518948395911","0.19689425826072693","0.1734427511692047","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=999-consumed_samples=8000.0-last__layer_0_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:37:05.000Z","4","","1000","0","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.2720901370048523","0.2721553444862366","0.27150508761405945","4096","1","false","1.6829257011413574","4.04321813583374","0.14498521891257954","0.016358400106481596","2.0107755060756385","1.5804011821746826","3.4618630409240723","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=1999-consumed_samples=16000.0-last__layer_6_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:36:59.000Z","4","","2000","6","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.9321247935295104","0.9322813153266908","0.9307201504707336","4096","1","false","1.806283950805664","5.504530429840088","0.3047339881119437","-0.3391525515604872","2.3461735719763124","0.000020820143618038855","6.389271889339908e-10","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=499-consumed_samples=4000.0-last__layer_5_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:36:48.000Z","4","","500","5","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.6279537677764893","0.6280738115310669","0.6268759369850159","4096","1","false","1.6926826238632202","5.090479850769043","0.34839623763084326","-0.23842142069596983","2.2562091770864336","0.08481191843748093","0.040644992142915726","closed_form"
"closedform_virulence_probe_dataset_epoch=0-step=99-consumed_samples=800.0-last__layer_0_merged_testpercent0.9_shuffle_labels_False","finished","-","","","2025-10-21T16:36:37.000Z","4","","100","0","closed_form","False","0.9","probe_dataset_evo2_7b_merged","37","7","4.393783782382269","0.15000000596046448","1.8911205825524868","0.2237832099199295","0.2238508462905884","0.22317641973495483","4096","1","false","1.6829257011413574","4.04321813583374","0.14498520188285732","0.016358221205907908","2.0107755060756385","1.5804009437561035","3.461862564086914","closed_form"
